"campaignid","sample","broad.ascidians","broad.bryozoa","broad.consolidated","broad.crinoids","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.octocoral.black","broad.reef","broad.seagrasses","broad.sponges","broad.stony.corals","broad.total.points.annotated","broad.true.anemones","broad.unconsolidated","fov.facing.up","fov.limited","fov.open","mean.relief","method","sd.relief","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","successful.count","successful.length","commonwealth.zone","state.zone","status"
"2021-03_West-Coast_BOSS","99",0,0,17,0,0,0,46,0,73,1,9,0,74,0,1,0,NA,100,2,"BOSS",0.430331482911935,NA,-34.0555,114.916,"20210308","08:00:44","South-west","BOSS3",47.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","127",0,0,0,0,0,0,36,0,72,20,16,0,73,0,1,0,NA,100,3,"BOSS",0,NA,-34.0545,114.91,"20210308","08:10:54","South-west","BOSS4",44,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","43",0,0,6,0,0,0,44,1,67,9,7,0,80,0,13,0,NA,100,2.109375,"BOSS",0.737158583873089,NA,-34.0521,114.909,"20210308","08:19:45","South-west","BOSS5",45.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","110",0,0,4,0,0,0,31,0,69,33,1,0,77,0,8,0,NA,100,2.7258064516129,"BOSS",0.60515151438919,NA,-34.0505,114.907,"20210308","08:29:42","South-west","BOSS6",45,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","139",0,0,10,0,0,0,58,0,72,3,1,0,77,0,5,0,NA,100,2.51612903225806,"BOSS",0.503819362758967,NA,-34.0616,114.898,"20210308","08:42:53","South-west","BOSS7",44,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","133",0,0,3,0,0,0,41,0,66,19,3,0,68,0,2,0,NA,100,2.82539682539683,"BOSS",0.382676589626049,NA,-34.075,114.911,"20210308","08:57:52","South-west","BOSS8",44,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","52",0,0,4,0,0,0,49,0,74,13,8,0,76,0,2,0,NA,100,2.79661016949153,"BOSS",0.40597524202367,NA,-34.0826,114.915,"20210308","09:08:49","South-west","BOSS9",46.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","91",0,0,1,0,0,0,66,0,67,0,0,0,75,0,8,0,NA,100,2.57377049180328,"BOSS",0.531005850358312,NA,-34.0807,114.928,"20210308","09:21:33","South-west","BOSS10",44.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","47",0,0,1,0,0,0,60,0,79,18,0,0,79,0,0,0,NA,100,2.85714285714286,"BOSS",0.352737810751329,NA,-34.0832,114.926,"20210308","09:32:14","South-west","BOSS11",45.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","16",0,0,0,0,0,0,44,0,72,20,8,0,73,0,1,0,NA,100,2.734375,"BOSS",0.718070330817254,NA,-34.0848,114.924,"20210308","09:42:04","South-west","BOSS12",44.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","38",0,0,2,0,0,0,32,0,63,19,10,0,65,0,2,0,NA,100,2.98412698412698,"BOSS",0.125988157669742,NA,-34.0904,114.917,"20210308","09:54:17","South-west","BOSS13",45.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","71",0,0,3,0,0,0,65,0,74,5,1,0,79,0,5,0,NA,100,2.83606557377049,"BOSS",0.3732884438274,NA,-34.0923,114.908,"20210308","10:05:26","South-west","BOSS14",43.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","14",0,0,8,0,0,0,39,0,55,0,8,0,70,0,15,0,NA,100,2.31746031746032,"BOSS",0.502426268877297,NA,-34.0979,114.913,"20210308","10:15:13","South-west","BOSS15",43.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","150",0,0,11,0,0,0,40,0,51,0,0,0,77,0,26,0,NA,100,2.17647058823529,"BOSS",0.731817946339609,NA,-34.1,114.917,"20210308","10:25:02","South-west","BOSS16",44.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","92",0,0,12,0,0,0,17,0,73,27,17,0,80,0,7,0,NA,100,2.75,"BOSS",0.639602149066831,NA,-34.101,114.918,"20210308","10:32:55","South-west","BOSS17",44.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","28",0,0,1,0,0,0,44,0,71,14,12,0,76,0,5,0,NA,100,2.6,"BOSS",0.524404424085076,NA,-34.0995,114.923,"20210308","10:41:55","South-west","BOSS18",47,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","124",0,0,1,0,0,0,41,0,43,0,1,0,79,0,36,0,NA,100,1.8955223880597,"BOSS",0.720570656813666,NA,-34.1003,114.929,"20210308","10:51:39","South-west","BOSS19",45,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","53",0,0,7,0,0,0,48,0,58,0,3,0,79,0,21,0,NA,100,2.03076923076923,"BOSS",0.611586838918613,NA,-34.1047,114.92,"20210308","11:03:15","South-west","BOSS20",45.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","6",0,0,5,0,0,0,45,0,75,22,3,0,75,0,0,0,NA,100,3,"BOSS",0,NA,-34.1073,114.918,"20210308","11:15:50","South-west","BOSS21",44.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","149",0,0,2,0,0,0,47,0,58,7,2,0,79,0,21,0,NA,100,2.16666666666667,"BOSS",0.597001052268969,NA,-34.1135,114.931,"20210308","11:27:50","South-west","BOSS22",45.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","32",0,0,2,0,0,0,45,0,68,18,3,0,78,0,10,0,NA,100,2.53846153846154,"BOSS",0.561162940823649,NA,-34.1125,114.921,"20210308","11:39:04","South-west","BOSS23",45.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","116",0,0,4,0,0,0,61,0,67,1,1,0,79,0,12,0,NA,100,2.52380952380952,"BOSS",0.591802682273867,NA,-34.1138,114.919,"20210308","11:47:32","South-west","BOSS24",45.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","69",0,0,19,0,0,0,43,0,71,9,0,0,71,0,0,0,NA,100,3,"BOSS",0,NA,-34.1187,114.911,"20210308","11:58:09","South-west","BOSS25",43.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","138",0,0,0,0,0,0,47,0,74,26,1,0,74,0,0,0,NA,100,3,"BOSS",0,NA,-34.119,114.912,"20210308","12:06:14","South-west","BOSS26",41.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","76",0,0,2,0,0,0,46,0,75,22,5,0,79,0,4,0,NA,100,2.86885245901639,"BOSS",0.340363033444467,NA,-34.1217,114.916,"20210308","12:16:18","South-west","BOSS27",43.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","144",0,0,5,0,0,0,27,0,45,9,4,0,69,0,24,0,NA,100,2.35,"BOSS",0.605763280945926,NA,-34.1221,114.92,"20210308","12:25:27","South-west","BOSS28",43.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","5",0,0,1,0,0,0,66,0,73,0,6,0,76,0,3,0,NA,100,2.6031746031746,"BOSS",0.493168901894889,NA,-34.125,114.93,"20210308","12:36:29","South-west","BOSS29",45.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","107",0,0,1,0,0,0,71,0,72,0,0,0,78,0,6,0,NA,100,2.92307692307692,"BOSS",0.268543077764787,NA,-34.1347,114.94,"20210308","12:49:09","South-west","BOSS30",44.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","37",0,0,0,0,0,0,76,0,80,4,0,0,80,0,0,0,NA,100,2.9672131147541,"BOSS",0.179556222834158,NA,-34.1303,114.931,"20210308","13:01:59","South-west","BOSS31",46.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","102",0,0,2,0,0,0,47,0,75,26,0,0,78,0,3,0,NA,100,2.85294117647059,"BOSS",0.579879191802191,NA,-34.1305,114.926,"20210308","13:10:46","South-west","BOSS32",35.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","57",0,0,3,0,0,0,47,0,70,14,6,0,78,0,8,0,NA,100,2.35820895522388,"BOSS",0.513499359337284,NA,-34.1341,114.924,"20210308","13:19:57","South-west","BOSS33",44.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","24",0,0,2,0,0,0,54,0,73,17,0,0,73,0,0,0,NA,100,2.93846153846154,"BOSS",0.242185561406633,NA,-34.1347,114.923,"20210308","13:28:10","South-west","BOSS34",39.9,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","70",0,0,0,0,0,0,23,0,75,52,0,0,75,0,0,0,NA,100,3,"BOSS",0,NA,-34.1321,114.922,"20210308","13:36:49","South-west","BOSS35",38.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","62",0,0,4,0,0,0,29,0,39,6,0,0,80,0,41,0,NA,100,1.81944444444444,"BOSS",1.14235226663909,NA,-34.1281,114.919,"20210308","13:46:11","South-west","BOSS36",40.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","104",0,0,5,0,0,0,44,0,70,20,1,0,70,0,0,0,NA,100,3,"BOSS",0,NA,-34.1255,114.918,"20210308","13:54:56","South-west","BOSS37",41.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","30",0,0,0,0,0,0,56,0,73,15,2,0,76,0,3,0,NA,100,2.97101449275362,"BOSS",0.168994821775317,NA,-34.1256,114.915,"20210308","14:03:59","South-west","BOSS38",41.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","95",0,0,9,0,0,0,40,0,63,7,7,0,75,0,12,0,NA,100,2.5,"BOSS",0.734630886692453,NA,-34.1229,114.91,"20210308","14:13:32","South-west","BOSS39",41.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","106",0,0,2,0,0,0,48,0,70,18,2,0,72,0,2,0,NA,100,2.84210526315789,"BOSS",0.367883603690979,NA,-34.1313,114.875,"20210308","14:31:45","South-west","BOSS40",43.9,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","39",0,0,1,0,0,0,61,0,71,7,2,0,74,0,3,0,NA,100,2.88524590163934,"BOSS",0.321370018085991,NA,-34.1301,114.877,"20210308","14:42:20","South-west","BOSS41",42.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","140",0,0,9,0,0,0,53,0,72,9,1,0,77,0,5,0,NA,100,2.40677966101695,"BOSS",0.529106079833831,NA,-34.1163,114.882,"20210308","14:54:08","South-west","BOSS42",42.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","10",0,0,7,0,0,0,58,0,69,2,2,0,74,0,5,0,NA,100,2.43548387096774,"BOSS",0.499867777334724,NA,-34.1084,114.886,"20210308","15:04:55","South-west","BOSS43",41.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","147",0,0,14,0,0,0,49,0,66,2,1,0,76,0,10,0,NA,100,2.21212121212121,"BOSS",0.511863909652421,NA,-34.0908,114.895,"20210308","15:18:53","South-west","BOSS44",43.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","23",0,0,7,0,0,0,58,0,66,0,1,0,73,0,7,0,NA,100,2.52238805970149,"BOSS",0.53252426193765,NA,-34.0829,114.899,"20210308","15:29:52","South-west","BOSS45",43.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","Old Point",0,0,16,0,0,0,42,0,68,6,4,0,77,0,9,0,NA,100,2.16417910447761,"BOSS",0.447112450277472,NA,-34.050194,114.869122,"20210309","07:36:34","South-west","BOSS46",42.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","41",0,0,1,0,0,0,63,0,69,1,4,0,70,0,1,0,NA,100,2.578125,"BOSS",0.612169898089561,NA,-34.0596,114.877,"20210309","07:50:33","South-west","BOSS47",41.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","33",0,0,2,0,0,0,73,0,77,1,1,0,78,0,1,0,NA,100,2.39344262295082,"BOSS",0.492567711913471,NA,-34.0742,114.871,"20210309","08:07:39","South-west","BOSS48",46.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","86",0,0,15,0,0,0,45,0,67,7,0,0,73,0,6,0,NA,100,2.31147540983607,"BOSS",0.671837867508657,NA,-34.0774,114.865,"20210309","08:18:23","South-west","BOSS49",41.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","56",0,0,3,0,0,0,62,0,66,1,0,0,79,0,13,0,NA,100,2.41666666666667,"BOSS",0.666079553680329,NA,-34.0782,114.873,"20210309","08:30:02","South-west","BOSS50",41.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","65",0,0,2,0,0,0,51,0,57,3,1,0,73,0,16,0,NA,100,2.24590163934426,"BOSS",0.674678632261761,NA,-34.0813,114.884,"20210309","08:41:51","South-west","BOSS51",41.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","137",0,0,3,0,0,0,47,0,63,9,4,0,78,0,15,0,NA,100,2.39130434782609,"BOSS",0.711613562189889,NA,-34.0854,114.877,"20210309","08:57:16","South-west","BOSS52",42.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","48",0,0,2,0,0,0,59,0,73,8,4,0,77,0,4,0,NA,100,2.46666666666667,"BOSS",0.566483852199037,NA,-34.0891,114.882,"20210309","09:08:35","South-west","BOSS53",42.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","67",0,0,13,0,0,0,52,0,66,1,0,0,79,0,13,0,NA,100,2.1044776119403,"BOSS",0.526115794323488,NA,-34.0899,114.873,"20210309","09:19:29","South-west","BOSS54",42.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","126",0,0,0,0,0,0,44,0,55,10,1,0,76,0,21,0,NA,100,2.36065573770492,"BOSS",0.731044615265168,NA,-34.0912,114.87,"20210309","09:30:26","South-west","BOSS55",43.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","44",0,0,2,0,0,0,51,0,71,18,0,0,76,0,5,0,NA,100,2.28260869565217,"BOSS",0.501687972006544,NA,-34.0931,114.858,"20210309","09:43:34","South-west","BOSS56",43.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","35",0,0,0,0,0,0,60,0,72,9,3,0,79,0,7,0,NA,100,2.45901639344262,"BOSS",0.593682588925633,NA,-34.0959,114.852,"20210309","09:54:00","South-west","BOSS57",43.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","100",0,0,11,0,0,0,35,0,58,9,3,0,80,0,22,0,NA,100,2.24615384615385,"BOSS",0.771175426515614,NA,-34.0961,114.847,"20210309","10:03:01","South-west","BOSS58",43.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","7",0,0,3,0,0,0,32,0,47,10,2,0,76,0,29,0,NA,100,2.265625,"BOSS",0.821191304587523,NA,-34.0995,114.853,"20210309","10:12:29","South-west","BOSS59",44.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","108",0,0,1,0,0,0,40,0,69,25,3,0,75,0,6,0,NA,100,2.63333333333333,"BOSS",0.58125132889709,NA,-34.1001,114.85,"20210309","10:21:15","South-west","BOSS60",44.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","26",0,0,4,0,0,0,61,0,67,2,0,0,80,0,13,0,NA,100,2.015625,"BOSS",0.62974390108391,NA,-34.1003,114.844,"20210309","10:30:44","South-west","BOSS61",44.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","125",0,0,4,0,0,0,47,0,60,4,5,0,75,0,15,0,NA,100,2.6,"BOSS",0.632455532033676,NA,-34.104,114.847,"20210309","10:40:33","South-west","BOSS62",45.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","98",0,0,7,0,0,0,58,0,78,12,1,0,78,0,0,0,NA,100,2.93333333333333,"BOSS",0.251548874293232,NA,-34.1139,114.856,"20210309","10:51:35","South-west","BOSS63",43.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","1",0,0,10,0,0,0,53,0,63,0,0,0,73,0,10,0,NA,100,2.3030303030303,"BOSS",0.580972578982122,NA,-34.1318,114.853,"20210309","11:05:09","South-west","BOSS64",44.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","83",0,0,36,0,0,0,31,0,68,1,0,0,76,0,8,0,NA,100,1.52307692307692,"BOSS",0.663976945846303,NA,-34.1341,114.838,"20210309","11:16:50","South-west","BOSS65",47.9,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","88",0,0,18,0,0,0,38,0,78,15,7,0,78,0,0,0,NA,100,2.45588235294118,"BOSS",0.53066625342088,NA,-34.1351,114.827,"20210309","11:29:20","South-west","BOSS66",50.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","36",0,0,2,0,0,0,65,0,68,0,1,0,72,0,4,0,NA,100,2.38333333333333,"BOSS",0.613179174927665,NA,-34.1317,114.822,"20210309","11:39:04","South-west","BOSS67",50.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","130",0,0,1,0,0,0,37,0,73,17,0,18,80,0,7,0,NA,100,2.6875,"BOSS",0.774084200333755,NA,-34.1213,114.83,"20210309","11:51:00","South-west","BOSS68",48.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","46",0,0,19,0,0,0,46,0,70,5,0,0,76,0,6,0,NA,100,1.90322580645161,"BOSS",0.843678079763798,NA,-34.119,114.831,"20210309","11:59:57","South-west","BOSS69",48.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","93",0,0,26,0,0,0,33,0,59,0,0,0,78,0,19,0,NA,100,1.83823529411765,"BOSS",0.784367681784678,NA,-34.1196,114.845,"20210309","12:12:12","South-west","BOSS70",45.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","78",0,0,1,0,0,0,53,0,76,14,8,0,76,0,0,0,NA,100,2.91803278688525,"BOSS",0.37837732345782,NA,-34.1182,114.841,"20210309","12:21:57","South-west","BOSS71",46.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","50",0,0,3,0,0,0,58,0,79,16,2,0,79,0,0,0,NA,100,2.54098360655738,"BOSS",0.502452999188424,NA,-34.1143,114.842,"20210309","12:32:09","South-west","BOSS72",45.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","80",0,0,24,0,0,0,51,0,78,2,1,0,80,0,2,0,NA,100,2.14285714285714,"BOSS",0.503444357598888,NA,-34.1034,114.832,"20210309","12:45:20","South-west","BOSS73",46.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","114",0,0,7,0,0,0,45,0,77,24,1,0,78,0,1,0,NA,100,2.6984126984127,"BOSS",0.462633437940521,NA,-34.0969,114.834,"20210309","12:55:55","South-west","BOSS74",46.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","64",0,0,7,0,0,0,39,0,61,13,2,0,75,0,14,0,NA,100,1.88524590163934,"BOSS",0.635042273021718,NA,-34.0937,114.84,"20210309","13:06:18","South-west","BOSS75",47.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","136",0,0,0,0,0,0,69,0,77,8,0,0,78,0,1,0,NA,100,2.96923076923077,"BOSS",0.174035805334596,NA,-34.0891,114.833,"20210309","13:18:35","South-west","BOSS76",46,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","97",0,0,0,0,0,0,46,0,64,17,1,0,75,0,11,0,NA,100,2.46875,"BOSS",0.590096844352082,NA,-34.0872,114.842,"20210309","13:29:24","South-west","BOSS77",44.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","121",0,0,5,0,0,0,62,0,71,4,0,0,79,0,8,0,NA,100,2.6984126984127,"BOSS",0.462633437940521,NA,-34.0836,114.853,"20210309","13:40:06","South-west","BOSS78",42.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","3",0,0,0,0,0,0,68,0,75,7,0,0,78,0,3,0,NA,100,2.609375,"BOSS",0.491747370293402,NA,-34.0789,114.851,"20210309","13:52:23","South-west","BOSS79",43.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","73",0,0,4,0,0,0,70,0,75,0,1,0,77,0,2,0,NA,100,2.40983606557377,"BOSS",0.495884703680465,NA,-34.0802,114.848,"20210309","14:01:47","South-west","BOSS80",43.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","118",0,0,11,0,0,0,60,0,74,2,1,0,79,0,5,0,NA,100,2.38095238095238,"BOSS",0.580004767182061,NA,-34.0714,114.826,"20210309","14:17:04","South-west","BOSS81",47.3,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","128",0,0,7,0,0,0,65,0,75,2,1,0,78,0,3,0,NA,100,2.35294117647059,"BOSS",0.5115007442942,NA,-34.0694,114.823,"20210309","14:26:53","South-west","BOSS82",47.8,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","60",0,0,19,0,0,0,49,0,76,5,3,0,80,0,4,0,NA,100,2.0655737704918,"BOSS",0.543717219977946,NA,-34.0652,114.821,"20210309","14:36:23","South-west","BOSS83",48.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","134",0,0,2,0,0,0,61,0,77,14,0,0,79,0,2,0,NA,100,2.72131147540984,"BOSS",0.452074755653812,NA,-34.0631,114.857,"20210309","14:53:24","South-west","BOSS84",41.7,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","120",0,0,2,0,0,0,55,0,66,7,2,0,77,0,11,0,NA,100,2.42622950819672,"BOSS",0.531005850358312,NA,-34.0617,114.861,"20210309","15:01:57","South-west","BOSS85",41.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","8",0,0,11,0,0,0,37,0,63,9,6,0,79,0,16,0,NA,100,2.11111111111111,"BOSS",0.57110846128557,NA,-34.0554,114.851,"20210309","15:13:44","South-west","BOSS86",42.5,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","68",0,0,15,0,0,0,40,0,70,15,0,0,72,0,2,0,NA,100,2.61904761904762,"BOSS",0.489521538244774,NA,-34.05,114.859,"20210309","15:24:24","South-west","BOSS87",41.1,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","117",0,0,0,0,0,20,0,0,37,0,17,0,76,0,39,0,NA,100,1.53968253968254,"BOSS",0.779275859587208,NA,-34.0681,114.76,"20210310","07:47:40","South-west","BOSS88",87.6,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","17",0,0,0,0,1,1,0,0,7,0,5,0,77,0,70,0,NA,100,0.969230769230769,"BOSS",0.174035805334596,NA,-34.0742,114.757,"20210310","07:59:46","South-west","BOSS89",92.2,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","40",0,0,1,0,0,2,0,0,3,0,0,0,80,0,77,0,NA,100,0.40625,"BOSS",0.495014830625995,NA,-34.0784,114.754,"20210310","08:11:17","South-west","BOSS90",97,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","72",0,0,3,0,1,0,0,0,4,0,0,0,80,0,76,0,NA,100,0.80952380952381,"BOSS",0.395830806847786,NA,-34.0685,114.747,"20210310","08:24:26","South-west","BOSS91",105,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","109",0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,0,NA,100,0.161290322580645,"BOSS",0.370801010976073,NA,-34.0839,114.741,"20210310","08:39:30","South-west","BOSS92",114,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","145",0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,0,NA,100,0.0188679245283019,"BOSS",0.137360563948689,NA,-34.0891,114.732,"20210310","08:53:28","South-west","BOSS93",121,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","S1",0,0,0,0,0,0,0,0,0,0,0,0,79,0,79,0,NA,100,0.1,"BOSS",0.302531690453766,NA,-34.10277,114.639918,"20210310","09:35:53","South-west","BOSS94",140,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","S2",0,0,0,0,0,0,0,0,4,0,4,0,78,0,74,0,NA,100,0.344827586206897,"BOSS",0.479463301485384,NA,-34.10284,114.640335,"20210310","09:48:43","South-west","BOSS95",140,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","S3",0,0,0,0,0,0,0,0,1,0,1,0,78,0,77,0,NA,100,0.344827586206897,"BOSS",0.806807095314742,NA,-34.102738,114.640238,"20210310","10:00:35","South-west","BOSS96",140,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","90",0,0,0,0,0,0,0,0,1,0,1,0,80,0,79,0,NA,100,0.0909090909090909,"BOSS",0.29012942659283,NA,-34.1003,114.731,"20210310","10:40:20","South-west","BOSS97",122,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","22",0,0,0,0,1,0,0,0,1,0,0,0,70,0,69,0,NA,100,0.114754098360656,"BOSS",0.321370018085991,NA,-34.1033,114.745,"20210310","10:53:32","South-west","BOSS98",116,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","77",0,0,0,0,0,0,0,0,0,0,0,0,78,0,78,0,NA,100,0,"BOSS",0,NA,-34.0979,114.75,"20210310","11:05:33","South-west","BOSS99",111,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","82",1,0,1,0,2,6,0,0,15,0,5,0,73,0,58,0,NA,100,0.793650793650794,"BOSS",0.480548415161132,NA,-34.0964,114.759,"20210310","11:17:10","South-west","BOSS100",100,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","49",0,0,2,0,0,3,0,0,7,0,2,0,79,0,72,0,NA,100,0.73134328358209,"BOSS",0.446606380562069,NA,-34.103,114.762,"20210310","11:29:02","South-west","BOSS101",96.4,"Yes","No","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","141",0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,0,NA,100,0.577464788732394,"BOSS",0.497478551755491,NA,-34.1175,114.762,"20210310","11:43:24","South-west","BOSS102",105,"Yes","No","National Park Zone",NA,"No-take"
